Data_0,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8
0.06725637929191164,1.0163327942064655,0.38452440743492355,1.8385929380453434,-0.10212528921137465,-1.014769643880261,0.7523717616957556,1.5618833886948504,-1.5581343078827468
0.06776251587052884,1.0157628154786846,0.38467584201285704,1.8387005071847375,-0.10182264234456129,-1.0142956538428523,0.7526870242661138,1.5618568906321455,-1.5587554050284813
0.06826196888912284,1.0152005514140485,0.38482527399238015,1.8388067077226526,-0.10152399011583868,-1.0138279052752257,0.7529981605690432,1.5618307159942582,-1.559368510422488
0.06875467237119892,1.014646009659322,0.38497270497360125,1.8389116046676595,-0.10122932982652966,-1.0133663822775147,0.7533051327939565,1.56180484941851,-1.559973536056393
0.06924071311145141,1.0140991507363906,0.3851181364806237,1.839015259940421,-0.10093865890614417,-1.0129111164667548,0.7536079516879274,1.5617792762719491,-1.5605703981022214
0.06972003349685285,1.0135599838040081,0.38526156996515587,1.8391172649037884,-0.10065197490629041,-1.0124620911965136,0.7539065807258855,1.5617539826166893,-1.5611590167138263
0.07019267217431047,1.01302847082423,0.385403053571608,1.8392176979474582,-0.10036927549487529,-1.0120193373727229,0.7542010786410172,1.5617289551768938,-1.561739315837753
0.07065866595500325,1.0125046223275718,0.38554253963421475,1.839317101354196,-0.10009055845058012,-1.0115827909099664,0.7544914078533667,1.5617046489239081,-1.562311223033086
0.07111795637826335,1.0119884015826912,0.3856800295129928,1.8394150564151759,-0.09981582165759884,-1.011152484290201,0.7547776260913419,1.5616805619847787,-1.5628751369164333
0.0715705812836207,1.0114797736029852,0.3858155245033579,1.8395116319268214,-0.09954506310062616,-1.0107284016908333,0.7550596948179357,1.5616566839420973,-1.5634309695535342
0.07201652995156937,1.0109787985870304,0.38594902583919355,1.8396064258011458,-0.09927827618391794,-1.0103105280408422,0.7553376240883064,1.5616330048732827,-1.5639786371870048
0.07245583893343821,1.0104853935889966,0.38608053469577397,1.8396999902825018,-0.09901546397735961,-1.0098988957467387,0.7556114234799925,1.5616099829436565,-1.5645180600379374
0.07288844952105178,1.0099996198879548,0.3862100521925476,1.8397919161504754,-0.0987566481096801,-1.0094935356757242,0.7558810553539415,1.5615871193225268,-1.5650491621169222
0.07331435255653096,1.0095214890905624,0.3863375793957893,1.8398827488557823,-0.09850182580141487,-1.0090944304671503,0.7561465306206135,1.5615648741068207,-1.5655723386606268
0.07373358607865388,1.009050965490502,0.3864631173211257,1.8399720727070692,-0.09825098972895807,-1.0087015635849992,0.7564078129105644,1.5615427503056998,-1.5660870308988162
0.07414613955769878,1.0085880150775066,0.3865866669359413,1.8400599593749016,-0.09800414226890664,-1.008314919278714,0.756664961105214,1.5615212097685518,-1.5665936418360025
0.07455200296410558,1.008132652218455,0.3867082291616697,1.8401464771254938,-0.09776127633263776,-1.0079345293075472,0.7569179845274571,1.5614997571737577,-1.567092087717403
0.07495121350637635,1.007684843836141,0.38682775811431847,1.840231690982415,-0.09752239452056966,-1.007560377160529,0.7571668452956929,1.561478855960636,-1.5675822887665873
